timestamp,model,model_id,served_model,language,item_id,type,subtype,difficulty,gold,sample_idx,parsed_answer,correct,confidence,parse_ok,finish_reason,reasoning_tokens,latency_s,raw_response,logprobs,error
2026-07-08T17:24:16,qwen-turbo,qwen-turbo,qwen-turbo,en,O03,常规,生活常识,易,False,2,False,True,5,True,stop,0,1.52,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T17:24:16,qwen-turbo,qwen-turbo,qwen-turbo,en,O03,常规,生活常识,易,False,0,False,True,5,True,stop,0,1.53,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T17:24:16,qwen-turbo,qwen-turbo,qwen-turbo,en,O01,常规,生活常识,易,True,2,True,True,5,True,stop,0,1.54,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-08T17:24:16,qwen-turbo,qwen-turbo,qwen-turbo,en,O01,常规,生活常识,易,True,0,True,True,5,True,stop,0,1.59,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-08T17:24:16,qwen-turbo,qwen-turbo,qwen-turbo,en,O01,常规,生活常识,易,True,3,True,True,5,True,stop,0,1.59,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-08T17:24:16,qwen-turbo,qwen-turbo,qwen-turbo,en,O02,常规,生活常识,易,False,3,False,True,5,True,stop,0,1.59,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T17:24:16,qwen-turbo,qwen-turbo,qwen-turbo,en,O05,常规,百科,易,True,3,True,True,5,True,stop,0,1.6,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-08T17:24:16,qwen-turbo,qwen-turbo,qwen-turbo,en,O04,常规,生活常识,易,True,2,True,True,5,True,stop,0,1.61,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-08T17:24:16,qwen-turbo,qwen-turbo,qwen-turbo,en,O02,常规,生活常识,易,False,1,False,True,5,True,stop,0,1.62,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T17:24:16,qwen-turbo,qwen-turbo,qwen-turbo,en,O01,常规,生活常识,易,True,1,True,True,5,True,stop,0,1.63,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-08T17:24:16,qwen-turbo,qwen-turbo,qwen-turbo,en,O02,常规,生活常识,易,False,2,False,True,5,True,stop,0,1.65,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T17:24:16,qwen-turbo,qwen-turbo,qwen-turbo,en,O04,常规,生活常识,易,True,0,True,True,5,True,stop,0,1.67,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-08T17:24:16,qwen-turbo,qwen-turbo,qwen-turbo,en,O02,常规,生活常识,易,False,0,False,True,5,True,stop,0,1.67,"{""answer"": ""False"", ""confidence"": 5}",,
