timestamp,model,model_id,served_model,language,item_id,type,subtype,difficulty,gold,sample_idx,parsed_answer,correct,confidence,parse_ok,finish_reason,reasoning_tokens,latency_s,raw_response,logprobs,error
2026-07-06T10:47:34,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O02,常规,生活常识,易,False,3,False,True,5,True,stop,138,14.29,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-06T10:47:34,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O02,常规,生活常识,易,False,2,False,True,5,True,stop,135,15.11,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-06T10:47:35,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O02,常规,生活常识,易,False,0,False,True,5,True,stop,146,15.89,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-06T10:47:36,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O02,常规,生活常识,易,False,1,False,True,5,True,stop,150,16.84,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-06T10:47:43,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O01,常规,生活常识,易,True,0,True,True,5,True,stop,237,23.48,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-06T10:47:43,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O01,常规,生活常识,易,True,3,True,True,5,True,stop,237,23.54,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-06T10:47:44,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O01,常规,生活常识,易,True,2,True,True,5,True,stop,252,25.02,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-06T10:47:48,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O01,常规,生活常识,易,True,1,True,True,5,True,stop,301,28.92,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-06T10:47:50,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O03,常规,生活常识,易,False,2,False,True,5,True,stop,151,14.32,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-06T10:47:52,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O03,常规,生活常识,易,False,1,False,True,5,True,stop,180,17.14,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-06T10:47:52,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O03,常规,生活常识,易,False,0,False,True,5,True,stop,191,18.67,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-06T10:47:53,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O03,常规,生活常识,易,False,3,False,True,5,True,stop,176,16.33,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-06T10:47:55,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O04,常规,生活常识,易,True,0,True,True,5,True,stop,119,12.58,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-06T10:47:57,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O04,常规,生活常识,易,True,1,True,True,5,True,stop,134,14.05,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-06T10:47:58,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O04,常规,生活常识,易,True,2,True,True,5,True,stop,127,13.25,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-06T10:48:02,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O04,常规,生活常识,易,True,3,True,True,5,True,stop,133,13.73,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-06T10:48:05,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O05,常规,百科,易,True,0,True,True,5,True,stop,153,15.2,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-06T10:48:07,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O05,常规,百科,易,True,2,True,True,5,True,stop,146,14.36,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-06T10:48:08,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O05,常规,百科,易,True,1,True,True,5,True,stop,160,16.06,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-06T10:48:08,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O05,常规,百科,易,True,3,True,True,5,True,stop,152,15.16,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-06T10:48:22,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O07,常规,百科,中,True,0,True,True,5,True,stop,198,16.83,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-06T10:48:23,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O07,常规,百科,中,True,3,True,True,5,True,stop,178,15.12,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-06T10:48:24,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O06,常规,百科,中,True,1,True,True,5,True,stop,315,27.06,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-06T10:48:25,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O06,常规,百科,中,True,3,True,True,5,True,stop,264,22.99,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-06T10:48:29,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O07,常规,百科,中,True,1,True,True,5,True,stop,256,22.03,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-06T10:48:30,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O07,常规,百科,中,True,2,True,True,5,True,stop,263,22.53,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-06T10:48:32,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O06,常规,百科,中,True,0,True,True,4,True,stop,416,36.09,"{""answer"": ""True"", ""confidence"": 4}",,
2026-07-06T10:48:33,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O06,常规,百科,中,True,2,True,True,5,True,stop,407,35.01,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-06T10:48:37,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O08,常规,百科,中,False,0,False,True,5,True,stop,155,15.24,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-06T10:48:40,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O08,常规,百科,中,False,1,False,True,5,True,stop,188,17.58,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-06T10:48:42,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O08,常规,百科,中,False,2,False,True,5,True,stop,187,17.51,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-06T10:48:43,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O08,常规,百科,中,False,3,False,True,5,True,stop,200,18.44,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-06T10:48:50,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O09,常规,百科,中,True,0,False,False,5,True,stop,234,20.88,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-06T10:48:53,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O09,常规,百科,中,True,2,False,False,5,True,stop,245,21.26,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-06T10:48:55,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O09,常规,百科,中,True,3,False,False,5,True,stop,255,21.98,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-06T10:48:59,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O09,常规,百科,中,True,1,True,True,5,True,stop,329,28.33,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-06T10:48:59,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O10,常规,百科,中,False,0,False,True,5,True,stop,257,22.5,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-06T10:49:05,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O10,常规,百科,中,False,3,False,True,5,True,stop,256,21.72,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-06T10:49:07,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O10,常规,百科,中,False,1,False,True,5,True,stop,309,26.55,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-06T10:49:07,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O11,常规,网络流行(难度变体),难,False,0,False,True,5,True,stop,196,17.43,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-06T10:49:10,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O11,常规,网络流行(难度变体),难,False,1,False,True,5,True,stop,186,17.09,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-06T10:49:11,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O11,常规,网络流行(难度变体),难,False,2,False,True,5,True,stop,178,16.53,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-06T10:49:15,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O11,常规,网络流行(难度变体),难,False,3,False,True,5,True,stop,178,16.54,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-06T10:49:21,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O10,常规,百科,中,False,2,False,True,5,True,stop,472,39.64,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-06T10:49:28,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O12,常规,网络流行(难度变体),难,False,0,False,True,4,True,stop,348,29.05,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-06T10:49:31,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O12,常规,网络流行(难度变体),难,False,3,False,True,4,True,stop,278,23.71,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-06T10:49:32,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O12,常规,网络流行(难度变体),难,False,1,False,True,4,True,stop,306,26.42,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-06T10:49:38,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O12,常规,网络流行(难度变体),难,False,2,False,True,4,True,stop,368,30.9,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-06T10:49:41,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O13,常规,网络流行(难度变体),难,False,2,False,True,4,True,stop,308,25.58,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-06T10:49:44,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O13,常规,网络流行(难度变体),难,False,1,False,True,4,True,stop,401,33.12,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-06T10:49:52,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O13,常规,网络流行(难度变体),难,False,0,False,True,4,True,stop,515,42.14,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-06T10:49:59,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O13,常规,网络流行(难度变体),难,False,3,True,False,4,True,stop,469,38.3,"{""answer"": ""True"", ""confidence"": 4}",,
2026-07-06T10:50:00,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O14,常规,百科,难,True,0,False,False,4,True,stop,380,32.01,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-06T10:50:06,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O14,常规,百科,难,True,2,False,False,3,True,stop,410,33.94,"{""answer"": ""False"", ""confidence"": 3}",,
2026-07-06T10:50:07,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O15,常规,网络流行(时效),难,True,1,False,False,5,True,stop,261,22.37,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-06T10:50:11,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O15,常规,网络流行(时效),难,True,0,True,True,4,True,stop,357,30.29,"{""answer"": ""True"", ""confidence"": 4}",,
2026-07-06T10:50:12,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O14,常规,百科,难,True,1,False,False,3,True,stop,495,41.72,"{""answer"": ""False"", ""confidence"": 3}",,
2026-07-06T10:50:14,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O14,常规,百科,难,True,3,False,False,3,True,stop,428,36.6,"{""answer"": ""False"", ""confidence"": 3}",,
2026-07-06T10:50:16,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O16,常规,地理,易,False,0,False,True,5,True,stop,165,15.83,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-06T10:50:19,local-gemma-e2b,google/gemma-4-e2b,google/gemma-4-e2b,en,O15,常规,网络流行(时效),难,True,2,False,False,5,True,stop,298,26.73,"{""answer"": ""False"", ""confidence"": 5}",,
