timestamp,model,model_id,served_model,language,item_id,type,subtype,difficulty,gold,sample_idx,parsed_answer,correct,confidence,parse_ok,finish_reason,reasoning_tokens,latency_s,raw_response,logprobs,error
2026-07-08T23:23:26,local-qwen3-1.7b-nothink,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,O01,常规,生活常识,易,True,0,True,True,5,True,stop,239,8.41,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-08T23:23:27,local-qwen3-1.7b-nothink,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,O01,常规,生活常识,易,True,1,True,True,5,True,stop,301,10.08,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-08T23:23:27,local-qwen3-1.7b-nothink,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,O01,常规,生活常识,易,True,2,True,True,5,True,stop,300,10.13,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-08T23:23:27,local-qwen3-1.7b-nothink,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,O01,常规,生活常识,易,True,3,True,True,5,True,stop,291,10.17,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-08T23:23:32,local-qwen3-1.7b-nothink,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,O02,常规,生活常识,易,False,0,False,True,5,True,stop,151,5.88,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T23:23:34,local-qwen3-1.7b-nothink,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,O02,常规,生活常识,易,False,1,False,True,5,True,stop,184,6.64,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T23:23:35,local-qwen3-1.7b-nothink,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,O02,常规,生活常识,易,False,3,False,True,5,True,stop,204,7.32,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T23:23:35,local-qwen3-1.7b-nothink,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,O02,常规,生活常识,易,False,2,False,True,5,True,stop,214,7.59,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T23:23:42,local-qwen3-1.7b-nothink,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,O03,常规,生活常识,易,False,1,False,True,5,True,stop,218,7.91,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T23:23:43,local-qwen3-1.7b-nothink,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,O03,常规,生活常识,易,False,0,False,True,5,True,stop,345,11.53,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T23:23:43,local-qwen3-1.7b-nothink,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,O03,常规,生活常识,易,False,3,False,True,5,True,stop,245,8.26,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T23:23:44,local-qwen3-1.7b-nothink,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,O03,常规,生活常识,易,False,2,False,True,4,True,stop,266,9.43,"{""answer"": ""False"", ""confidence"": 4}",,
2026-07-08T23:23:51,local-qwen3-1.7b-nothink,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,O04,常规,生活常识,易,True,2,True,True,5,True,stop,206,7.32,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-08T23:23:52,local-qwen3-1.7b-nothink,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,O04,常规,生活常识,易,True,1,True,True,5,True,stop,250,8.89,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-08T23:23:52,local-qwen3-1.7b-nothink,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,O04,常规,生活常识,易,True,0,True,True,5,True,stop,290,10.55,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-08T23:23:55,local-qwen3-1.7b-nothink,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,O04,常规,生活常识,易,True,3,True,True,4,True,stop,303,10.63,"{""answer"": ""True"", ""confidence"": 4}",,
2026-07-08T23:23:58,local-qwen3-1.7b-nothink,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,O05,常规,百科,易,True,0,True,True,5,True,stop,182,7.0,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-08T23:23:59,local-qwen3-1.7b-nothink,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,O05,常规,百科,易,True,2,True,True,5,True,stop,190,6.72,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-08T23:24:00,local-qwen3-1.7b-nothink,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,O05,常规,百科,易,True,1,True,True,5,True,stop,240,8.45,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-08T23:24:03,local-qwen3-1.7b-nothink,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,O05,常规,百科,易,True,3,True,True,5,True,stop,210,7.79,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-08T23:24:04,local-qwen3-1.7b-nothink,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,O06,常规,百科,中,True,0,True,True,5,True,stop,151,6.04,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-08T23:24:08,local-qwen3-1.7b-nothink,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,O06,常规,百科,中,True,2,True,True,5,True,stop,229,7.96,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-08T23:24:10,local-qwen3-1.7b-nothink,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,O06,常规,百科,中,True,1,True,True,5,True,stop,320,11.2,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-08T23:24:13,local-qwen3-1.7b-nothink,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,O06,常规,百科,中,True,3,True,True,4,True,stop,294,10.01,"{""answer"": ""True"", ""confidence"": 4}",,
2026-07-08T23:24:15,local-qwen3-1.7b-nothink,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,O07,常规,百科,中,True,0,True,True,5,True,stop,326,11.08,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-08T23:24:19,local-qwen3-1.7b-nothink,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,O07,常规,百科,中,True,1,True,True,5,True,stop,322,10.94,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-08T23:24:23,local-qwen3-1.7b-nothink,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,O08,常规,百科,中,False,0,False,True,5,True,stop,244,8.41,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-08T23:24:24,local-qwen3-1.7b-nothink,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,O07,常规,百科,中,True,3,True,True,4,True,stop,340,11.4,"{""answer"": ""True"", ""confidence"": 4}",,
2026-07-08T23:24:25,local-qwen3-1.7b-nothink,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,O07,常规,百科,中,True,2,True,True,5,True,stop,436,14.56,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-08T23:24:28,local-qwen3-1.7b-nothink,qwen/qwen3-1.7b,qwen/qwen3-1.7b,en,O08,常规,百科,中,False,1,False,True,5,True,stop,252,8.88,"{""answer"": ""False"", ""confidence"": 5}",,
