timestamp,model,model_id,served_model,language,item_id,type,subtype,difficulty,gold,sample_idx,parsed_answer,correct,confidence,parse_ok,finish_reason,reasoning_tokens,latency_s,raw_response,logprobs,error
2026-07-06T18:30:42,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash,en,O02,常规,生活常识,易,False,1,False,True,5,True,stop,29,1.95,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-06T18:30:42,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash,en,O02,常规,生活常识,易,False,0,False,True,5,True,stop,31,1.95,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-06T18:30:42,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash,en,O02,常规,生活常识,易,False,2,False,True,5,True,stop,33,1.95,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-06T18:30:43,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash,en,O02,常规,生活常识,易,False,3,False,True,5,True,stop,42,2.1,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-06T18:30:43,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash,en,O01,常规,生活常识,易,True,1,True,True,5,True,stop,77,2.13,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-06T18:30:43,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash,en,O01,常规,生活常识,易,True,3,True,True,5,True,stop,75,2.35,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-06T18:30:43,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash,en,O01,常规,生活常识,易,True,2,True,True,5,True,stop,117,2.66,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-06T18:30:43,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash,en,O01,常规,生活常识,易,True,0,True,True,5,True,stop,124,2.89,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-06T18:30:44,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash,en,O03,常规,生活常识,易,False,2,False,True,5,True,stop,52,1.25,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-06T18:30:44,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash,en,O03,常规,生活常识,易,False,1,False,True,5,True,stop,44,1.26,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-06T18:30:44,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash,en,O03,常规,生活常识,易,False,0,False,True,5,True,stop,58,1.45,"{""answer"": ""False"", ""confidence"": 5}",,
2026-07-06T18:30:45,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash,en,O04,常规,生活常识,易,True,2,True,True,5,True,stop,44,1.53,"{""answer"": ""True"", ""confidence"": 5}",,
2026-07-06T18:30:45,deepseek-v4-flash,deepseek-v4-flash,deepseek-v4-flash,en,O03,常规,生活常识,易,False,3,False,True,5,True,stop,72,2.1,"{""answer"": ""False"", ""confidence"": 5}",,
